context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CG	gain	GO:0009846	pollen germination	3	AT1G29760;AT3G56640;AT4G29380	2.39	1.4926151546865656	1.2552301255230125	0.43781094527363185	87	253	200	1.0
CG	gain	GO:0009856	pollination	4	AT1G29760;AT2G25630;AT3G56640;AT4G29380	9.145	2.825592858144995	0.43739748496446146	0.9950248756218906	199	253	200	1.0
CG	gain	GO:0009889	regulation of biosynthetic process	37	AT1G04970;AT1G19850;AT1G22770;AT1G23420;AT1G27220;AT1G34170;AT1G35240;AT1G44120;AT1G49950;AT1G66040;AT1G71930;AT1G79950;AT2G10440;AT2G17150;AT2G19920;AT2G25180;AT2G28290;AT2G31215;AT2G40030;AT2G42830;AT3G12280;AT3G23690;AT3G47020;AT3G49500;AT3G59410;AT3G62930;AT4G22070;AT4G32880;AT5G03320;AT5G39900;AT5G40360;AT5G40850;AT5G40870;AT5G42950;AT5G49160;AT5G53060;AT5G64220	73.605	7.613079206208192	0.5026832416276068	1.0	200	253	200	1.0
CG	gain	GO:0009890	negative regulation of biosynthetic process	10	AT1G27220;AT1G66040;AT2G19920;AT2G40030;AT3G12280;AT3G49500;AT3G62930;AT5G42950;AT5G49160;AT5G53060	18.69	4.284145188949594	0.5350454788657035	0.9850746268656716	197	253	200	1.0
CG	gain	GO:0009891	positive regulation of biosynthetic process	7	AT1G71930;AT2G10440;AT2G42830;AT5G39900;AT5G40360;AT5G40850;AT5G64220	15.24	3.5188634528779303	0.45931758530183725	0.9850746268656716	197	253	200	1.0
CG	gain	GO:0009892	negative regulation of metabolic process	12	AT1G27220;AT1G66040;AT1G79950;AT2G19920;AT2G40030;AT3G12280;AT3G49500;AT3G62930;AT5G42950;AT5G44585;AT5G49160;AT5G53060	21.365	4.5685637786945765	0.5616662766206413	0.9950248756218906	199	253	200	1.0
CG	gain	GO:0009893	positive regulation of metabolic process	7	AT1G71930;AT2G10440;AT2G42830;AT5G39900;AT5G40360;AT5G40850;AT5G64220	18.34	3.747585889609469	0.3816793893129771	1.0	200	253	200	1.0
CG	gain	GO:0009908	flower development	8	AT1G19850;AT1G22770;AT1G23420;AT2G28290;AT2G31215;AT2G42830;AT3G49500;AT5G54310	13.055	3.484533684727413	0.6127920337035618	0.9502487562189055	190	253	200	1.0
CG	gain	GO:0009960	endosperm development	3	AT2G34260;AT3G12280;AT5G40360	0.9	0.8888194417315589	3.333333333333333	0.05472636815920398	10	253	200	1.0
CG	gain	GO:0009966	regulation of signal transduction	7	AT2G25180;AT2G28290;AT3G23150;AT4G01820;AT4G09570;AT4G18050;AT5G10720	12.59	3.626554838962181	0.5559968228752978	0.9502487562189055	190	253	200	1.0
CG	gain	GO:0009987	cellular process	151	AT1G04970;AT1G06490;AT1G12520;AT1G17150;AT1G21640;AT1G21890;AT1G22650;AT1G23030;AT1G23310;AT1G23720;AT1G24490;AT1G27595;AT1G28100;AT1G28110;AT1G28270;AT1G29760;AT1G30520;AT1G31190;AT1G31830;AT1G32180;AT1G32450;AT1G34360;AT1G36180;AT1G44120;AT1G44170;AT1G49230;AT1G49950;AT1G49980;AT1G50240;AT1G50490;AT1G53210;AT1G53490;AT1G55180;AT1G56630;AT1G60770;AT1G65550;AT1G65800;AT1G66040;AT1G66210;AT1G66730;AT1G66950;AT1G70460;AT1G70630;AT1G71696;AT1G71697;AT1G71930;AT1G72550;AT1G73177;AT1G74770;AT1G79380;AT1G79950;AT2G01280;AT2G01990;AT2G07690;AT2G18660;AT2G18960;AT2G19920;AT2G22450;AT2G25180;AT2G25630;AT2G28290;AT2G28760;AT2G30070;AT2G30290;AT2G34260;AT2G38220;AT2G40030;AT2G42005;AT3G01180;AT3G03510;AT3G05520;AT3G08530;AT3G10650;AT3G10900;AT3G11964;AT3G12280;AT3G16010;AT3G23150;AT3G28550;AT3G42550;AT3G42640;AT3G44900;AT3G45140;AT3G46620;AT3G47020;AT3G49500;AT3G51310;AT3G54580;AT3G56640;AT3G56930;AT3G59100;AT3G59410;AT3G59700;AT3G60140;AT3G62030;AT3G63380;AT4G01820;AT4G08630;AT4G08990;AT4G12120;AT4G14140;AT4G16890;AT4G17220;AT4G18050;AT4G20140;AT4G24280;AT4G26590;AT4G26700;AT4G28850;AT4G29380;AT4G33330;AT4G39370;AT5G02370;AT5G03320;AT5G05170;AT5G05760;AT5G07420;AT5G10720;AT5G14950;AT5G19000;AT5G19600;AT5G20280;AT5G20980;AT5G22030;AT5G23040;AT5G25250;AT5G26120;AT5G37500;AT5G39920;AT5G40850;AT5G40870;AT5G42260;AT5G42590;AT5G44510;AT5G44585;AT5G45240;AT5G49010;AT5G49160;AT5G52840;AT5G52850;AT5G52920;AT5G53060;AT5G54310;AT5G55930;AT5G58450;AT5G58700;AT5G60280;AT5G64200;AT5G64220;AT5G66520;AT5G67530	348.225	9.230621593369897	0.4336276832507717	1.0	200	253	200	1.0
CG	gain	GO:0010015	root morphogenesis	4	AT2G25180;AT3G24240;AT3G56930;AT5G44585	11.7	3.1064449134018144	0.3418803418803419	1.0	200	253	200	1.0
CG	gain	GO:0010073	meristem maintenance	3	AT2G25180;AT3G24240;AT5G44585	6.525	2.4370832977147083	0.45977011494252873	0.9552238805970149	191	253	200	1.0
CG	gain	GO:0010075	regulation of meristem growth	3	AT2G25180;AT3G24240;AT5G44585	2.38	1.5986244086714054	1.2605042016806722	0.4427860696517413	88	253	200	1.0
CG	gain	GO:0010082	regulation of root meristem growth	3	AT2G25180;AT3G24240;AT5G44585	1.42	1.250439922587247	2.1126760563380285	0.20398009950248755	40	253	200	1.0
CG	gain	GO:0010104	regulation of ethylene-activated signaling pathway	3	AT2G28290;AT3G23150;AT5G10720	1.425	1.1765946625750092	2.1052631578947367	0.1791044776119403	35	253	200	1.0
CG	gain	GO:0010119	regulation of stomatal movement	5	AT1G23030;AT2G18960;AT3G59700;AT5G10720;AT5G37500	4.04	1.8106352476410044	1.2376237623762376	0.3681592039800995	73	253	200	1.0
CG	gain	GO:0010154	fruit development	13	AT1G19850;AT1G29760;AT1G66730;AT2G01280;AT2G02240;AT2G34260;AT2G48130;AT3G12280;AT4G32880;AT5G23040;AT5G40360;AT5G49160;AT5G52920	24.155	4.176239337011214	0.5381908507555371	1.0	200	253	200	1.0
CG	gain	GO:0010467	gene expression	18	AT1G34360;AT1G72550;AT1G73177;AT2G01280;AT2G19920;AT2G40030;AT3G10650;AT3G11964;AT3G16010;AT3G49500;AT3G62030;AT4G24280;AT5G23040;AT5G39920;AT5G53060;AT5G58450;AT5G64200;AT5G67530	44.99	5.827512333749268	0.4000889086463658	1.0	200	253	200	1.0
CG	gain	GO:0010468	regulation of gene expression	33	AT1G04970;AT1G19850;AT1G22770;AT1G23420;AT1G27220;AT1G34170;AT1G35240;AT1G49950;AT1G66040;AT1G71930;AT1G79950;AT2G10440;AT2G17150;AT2G19920;AT2G25180;AT2G28290;AT2G31215;AT2G40030;AT2G42830;AT3G12280;AT3G23690;AT3G47020;AT3G49500;AT3G59410;AT3G62930;AT4G22070;AT4G32880;AT5G39900;AT5G40360;AT5G42950;AT5G49160;AT5G53060;AT5G64220	68.12	7.447523078178378	0.4844392248972401	1.0	200	253	200	1.0
CG	gain	GO:0010556	regulation of macromolecule biosynthetic process	35	AT1G04970;AT1G19850;AT1G22770;AT1G23420;AT1G27220;AT1G34170;AT1G35240;AT1G44120;AT1G49950;AT1G66040;AT1G71930;AT1G79950;AT2G10440;AT2G17150;AT2G19920;AT2G25180;AT2G28290;AT2G31215;AT2G40030;AT2G42830;AT3G12280;AT3G23690;AT3G47020;AT3G49500;AT3G59410;AT3G62930;AT4G22070;AT4G32880;AT5G39900;AT5G40360;AT5G40870;AT5G42950;AT5G49160;AT5G53060;AT5G64220	69.575	7.480934099429059	0.5030542579949694	1.0	200	253	200	1.0
CG	gain	GO:0010557	positive regulation of macromolecule biosynthetic process	6	AT1G71930;AT2G10440;AT2G42830;AT5G39900;AT5G40360;AT5G64220	13.235	3.4885204600231337	0.4533434076312807	0.9950248756218906	199	253	200	1.0
CG	gain	GO:0010558	negative regulation of macromolecule biosynthetic process	10	AT1G27220;AT1G66040;AT2G19920;AT2G40030;AT3G12280;AT3G49500;AT3G62930;AT5G42950;AT5G49160;AT5G53060	18.145	4.260748173736627	0.5511160099200882	0.9800995024875622	196	253	200	1.0
CG	gain	GO:0010604	positive regulation of macromolecule metabolic process	6	AT1G71930;AT2G10440;AT2G42830;AT5G39900;AT5G40360;AT5G64220	15.55	3.6204281514760086	0.3858520900321543	1.0	200	253	200	1.0
CG	gain	GO:0010605	negative regulation of macromolecule metabolic process	11	AT1G27220;AT1G66040;AT1G79950;AT2G19920;AT2G40030;AT3G12280;AT3G49500;AT3G62930;AT5G42950;AT5G49160;AT5G53060	19.625	4.450210669170617	0.5605095541401274	0.9850746268656716	197	253	200	1.0
CG	gain	GO:0010608	post-transcriptional regulation of gene expression	5	AT2G40030;AT3G49500;AT3G59410;AT5G39900;AT5G42950	5.08	2.2457960726655486	0.984251968503937	0.5671641791044776	113	253	200	1.0
CG	gain	GO:0010629	negative regulation of gene expression	7	AT1G66040;AT2G19920;AT2G40030;AT3G49500;AT5G42950;AT5G49160;AT5G53060	12.205	3.4961371540601767	0.5735354362965998	0.9701492537313433	194	253	200	1.0
CG	gain	GO:0010646	regulation of cell communication	7	AT2G25180;AT2G28290;AT3G23150;AT4G01820;AT4G09570;AT4G18050;AT5G10720	12.64	3.631859028101171	0.5537974683544303	0.9502487562189055	190	253	200	1.0
CG	gain	GO:0015031	protein transport	5	AT2G30290;AT3G08530;AT3G51310;AT3G56640;AT5G05760	13.125	3.193646035489845	0.38095238095238093	1.0	200	253	200	1.0
CG	gain	GO:0015980	energy derivation by oxidation of organic compounds	3	AT2G18660;AT5G52840;AT5G52920	5.185	2.11678411747632	0.5785920925747349	0.9104477611940298	182	253	200	1.0
CG	gain	GO:0016043	cellular component organization	28	AT1G23720;AT1G24490;AT1G29760;AT1G49950;AT1G50240;AT1G53490;AT1G60770;AT1G66040;AT1G79950;AT2G01280;AT2G01990;AT2G28290;AT2G34260;AT3G05520;AT3G10650;AT3G12280;AT3G16010;AT3G28550;AT3G54580;AT4G17220;AT4G20140;AT4G26700;AT5G05760;AT5G07420;AT5G23040;AT5G25250;AT5G44585;AT5G49160	74.065	7.662295674274158	0.37804631067305744	1.0	200	253	200	1.0
CG	gain	GO:0016049	cell growth	5	AT1G44120;AT1G55180;AT2G25630;AT3G56640;AT3G56930	14.145	3.6734146240249013	0.3534817956875221	1.0	200	253	200	1.0
CG	gain	GO:0016051	carbohydrate biosynthetic process	7	AT1G06490;AT1G32180;AT3G01180;AT3G59100;AT4G33330;AT5G05170;AT5G20280	11.735	3.2672274178575345	0.5965061780997017	0.9701492537313433	194	253	200	1.0
CG	gain	GO:0016052	carbohydrate catabolic process	3	AT3G10900;AT5G07420;AT5G52920	6.775	2.6180861330368788	0.44280442804428044	0.9751243781094527	195	253	200	1.0
CG	gain	GO:0016070	RNA metabolic process	13	AT1G72550;AT1G73177;AT2G01280;AT2G19920;AT2G40030;AT3G11964;AT3G16010;AT3G49500;AT5G39920;AT5G52850;AT5G53060;AT5G64200;AT5G66520	39.15	6.122703651165895	0.33205619412515963	1.0	200	253	200	1.0
CG	gain	GO:0016192	vesicle-mediated transport	6	AT3G08530;AT3G51310;AT4G12120;AT4G29380;AT5G05760;AT5G54310	13.705	3.7613794012303523	0.43779642466253194	0.9950248756218906	199	253	200	1.0
CG	gain	GO:0016310	phosphorylation	4	AT1G65800;AT3G59410;AT3G59700;AT5G60280	6.38	2.5779061270729007	0.6269592476489029	0.8855721393034826	177	253	200	1.0
CG	gain	GO:0016567	protein ubiquitination	13	AT1G23030;AT1G49230;AT1G50490;AT1G53490;AT1G66040;AT1G73177;AT1G74770;AT2G38220;AT3G03510;AT3G46620;AT3G47020;AT5G19000;AT5G67530	16.76	3.9550474080597255	0.7756563245823388	0.8656716417910447	173	253	200	1.0
CG	gain	GO:0019219	regulation of nucleobase-containing compound metabolic process	22	AT1G19850;AT1G22770;AT1G23420;AT1G27220;AT1G34170;AT1G35240;AT1G49950;AT1G71930;AT1G79950;AT2G10440;AT2G17150;AT2G25180;AT2G28290;AT2G31215;AT2G42830;AT3G12280;AT3G23690;AT3G62930;AT4G22070;AT4G32880;AT5G40360;AT5G64220	56.655	6.719819566030038	0.3883152413732239	1.0	200	253	200	1.0
CG	gain	GO:0019222	regulation of metabolic process	38	AT1G04970;AT1G19850;AT1G22770;AT1G23420;AT1G27220;AT1G34170;AT1G35240;AT1G44120;AT1G49950;AT1G66040;AT1G71930;AT1G79950;AT2G10440;AT2G17150;AT2G19920;AT2G25180;AT2G28290;AT2G31215;AT2G40030;AT2G42830;AT3G12280;AT3G23690;AT3G47020;AT3G49500;AT3G59410;AT3G62930;AT4G22070;AT4G32880;AT5G03320;AT5G39900;AT5G40360;AT5G40850;AT5G40870;AT5G42950;AT5G44585;AT5G49160;AT5G53060;AT5G64220	82.68	8.057145896655891	0.459603289791969	1.0	200	253	200	1.0
CG	gain	GO:0019538	protein metabolic process	30	AT1G23030;AT1G28110;AT1G34360;AT1G49230;AT1G50490;AT1G53490;AT1G65800;AT1G66040;AT1G66210;AT1G71696;AT1G72550;AT1G73177;AT1G74770;AT2G38220;AT3G03510;AT3G42550;AT3G46620;AT3G47020;AT3G59410;AT3G59700;AT3G62030;AT4G24280;AT4G39370;AT5G14950;AT5G19000;AT5G22030;AT5G23040;AT5G58450;AT5G60280;AT5G67530	65.335	7.277552816709809	0.45917195989898224	1.0	200	253	200	1.0
CG	gain	GO:0019637	organophosphate metabolic process	8	AT1G21640;AT1G31190;AT1G36180;AT1G55180;AT1G71697;AT2G28760;AT5G40870;AT5G52920	19.495	4.140045289607341	0.4103616311874839	1.0	200	253	200	1.0
CG	gain	GO:0019725	cellular homeostasis	3	AT1G12520;AT1G27595;AT1G74770	7.295	2.5899758686134504	0.41124057573680606	0.9800995024875622	196	253	200	1.0
CG	gain	GO:0019752	carboxylic acid metabolic process	7	AT1G23310;AT1G36180;AT3G45140;AT3G62030;AT5G20980;AT5G44585;AT5G52920	22.945	4.149936746505908	0.3050773589017215	1.0	200	253	200	1.0
CG	gain	GO:0019953	sexual reproduction	5	AT1G50240;AT1G53490;AT2G01990;AT3G12280;AT5G48605	8.505	2.9034419229597113	0.5878894767783656	0.9104477611940298	182	253	200	1.0
CG	gain	GO:0021700	developmental maturation	4	AT1G29760;AT1G73177;AT3G56930;AT5G52920	7.465	2.6662286098532513	0.535833891493637	0.945273631840796	189	253	200	1.0
CG	gain	GO:0022402	cell cycle process	7	AT1G50240;AT1G53490;AT2G01990;AT3G12280;AT4G08630;AT5G05170;AT5G49160	14.12	3.5107833883622055	0.4957507082152975	0.9800995024875622	196	253	200	1.0
CG	gain	GO:0022414	reproductive process	28	AT1G19850;AT1G22770;AT1G23420;AT1G29760;AT1G50240;AT1G53490;AT1G66730;AT1G73177;AT2G01280;AT2G01990;AT2G02240;AT2G25630;AT2G28290;AT2G31215;AT2G34260;AT2G42830;AT2G48130;AT3G12280;AT3G49500;AT3G56640;AT4G29380;AT4G32880;AT5G23040;AT5G40360;AT5G48605;AT5G49160;AT5G52920;AT5G54310	55.605	6.295949094457507	0.5035518388634116	1.0	200	253	200	1.0
CG	gain	GO:0022603	regulation of anatomical structure morphogenesis	4	AT1G28270;AT4G20140;AT4G39110;AT5G44585	5.835	2.3849056585114643	0.6855184233076264	0.8407960199004975	168	253	200	1.0
CG	gain	GO:0022604	regulation of cell morphogenesis	3	AT1G28270;AT4G39110;AT5G44585	3.54	1.8542923178398814	0.847457627118644	0.7064676616915423	141	253	200	1.0
CG	gain	GO:0022607	cellular component assembly	8	AT1G29760;AT1G49950;AT1G53490;AT1G60770;AT2G01280;AT3G16010;AT4G20140;AT4G26700	20.785	4.20580253934965	0.38489295164782295	1.0	200	253	200	1.0
CG	gain	GO:0022622	root system development	8	AT1G19850;AT1G55180;AT1G79950;AT2G25180;AT3G24240;AT3G56930;AT5G10720;AT5G44585	20.71	3.9630669941347176	0.386286817962337	1.0	200	253	200	1.0
CG	gain	GO:0023051	regulation of signaling	7	AT2G25180;AT2G28290;AT3G23150;AT4G01820;AT4G09570;AT4G18050;AT5G10720	12.665	3.634938101261151	0.5527043031977892	0.9502487562189055	190	253	200	1.0
CG	gain	GO:0023052	signaling	14	AT1G28270;AT1G65800;AT1G79380;AT2G25180;AT3G23150;AT3G62030;AT4G16890;AT5G03320;AT5G10720;AT5G44510;AT5G44585;AT5G45240;AT5G53060;AT5G58700	37.12	5.166778493413474	0.37715517241379315	1.0	200	253	200	1.0
CG	gain	GO:0030001	metal ion transport	6	AT1G32450;AT1G53210;AT1G74770;AT2G30070;AT3G63380;AT5G37500	9.22	3.074345458792812	0.6507592190889371	0.9253731343283582	185	253	200	1.0
CG	gain	GO:0030154	cell differentiation	8	AT1G71930;AT2G25630;AT2G34260;AT3G12280;AT3G56640;AT3G56930;AT4G20140;AT5G44585	19.895	4.355912648343634	0.40211108318673033	1.0	200	253	200	1.0
CG	gain	GO:0031047	regulatory ncRNA-mediated gene silencing	4	AT2G19920;AT2G40030;AT3G49500;AT5G53060	5.57	2.339893159954103	0.718132854578097	0.835820895522388	167	253	200	1.0
CG	gain	GO:0031347	regulation of defense response	6	AT2G28290;AT3G59700;AT5G03320;AT5G42950;AT5G44585;AT5G53060	9.915	3.232301811403138	0.6051437216338881	0.9353233830845771	187	253	200	1.0
CG	gain	GO:0031667	response to nutrient levels	3	AT1G55180;AT1G70460;AT3G59410	7.88	2.6731255114565786	0.3807106598984772	0.9950248756218906	199	253	200	1.0
CG	gain	GO:0031669	cellular response to nutrient levels	3	AT1G55180;AT1G70460;AT3G59410	5.57	2.2660759034065903	0.5385996409335727	0.9203980099502488	184	253	200	1.0
CG	gain	GO:0032101	regulation of response to external stimulus	5	AT2G28290;AT3G59700;AT5G03320;AT5G44585;AT5G53060	7.585	2.7536838961652803	0.6591957811470006	0.900497512437811	180	253	200	1.0
CG	gain	GO:0032446	protein modification by small protein conjugation	13	AT1G23030;AT1G49230;AT1G50490;AT1G53490;AT1G66040;AT1G73177;AT1G74770;AT2G38220;AT3G03510;AT3G46620;AT3G47020;AT5G19000;AT5G67530	17.825	4.0625576918980535	0.729312762973352	0.9353233830845771	187	253	200	1.0
CG	gain	GO:0032501	multicellular organismal process	40	AT1G06490;AT1G19850;AT1G22770;AT1G23420;AT1G29760;AT1G32450;AT1G50240;AT1G55180;AT1G66730;AT1G73177;AT1G79950;AT2G01280;AT2G02240;AT2G25180;AT2G25630;AT2G28290;AT2G31215;AT2G34260;AT2G38220;AT2G39730;AT2G42830;AT2G48130;AT3G11964;AT3G12280;AT3G24240;AT3G49500;AT3G56640;AT3G56930;AT4G17220;AT4G20140;AT4G29380;AT4G32880;AT4G39110;AT5G10720;AT5G23040;AT5G40360;AT5G44585;AT5G49160;AT5G52920;AT5G54310	92.365	7.739623698862902	0.4330644724733395	1.0	200	253	200	1.0
CG	gain	GO:0032502	developmental process	40	AT1G19850;AT1G22770;AT1G23420;AT1G29760;AT1G32450;AT1G50240;AT1G55180;AT1G66730;AT1G71930;AT1G73177;AT1G79950;AT2G01280;AT2G02240;AT2G25180;AT2G25630;AT2G28290;AT2G31215;AT2G34260;AT2G38220;AT2G39730;AT2G42830;AT2G48130;AT3G11964;AT3G12280;AT3G24240;AT3G49500;AT3G56640;AT3G56930;AT4G17220;AT4G20140;AT4G29380;AT4G32880;AT4G39110;AT5G10720;AT5G23040;AT5G40360;AT5G44585;AT5G49160;AT5G52920;AT5G54310	99.325	7.83832730880766	0.4027183488547697	1.0	200	253	200	1.0
CG	gain	GO:0032774	RNA biosynthetic process	10	AT1G73177;AT2G01280;AT2G19920;AT2G40030;AT3G11964;AT3G16010;AT3G49500;AT5G39920;AT5G53060;AT5G64200	27.375	4.657722082735297	0.365296803652968	1.0	200	253	200	1.0
CG	gain	GO:0032787	monocarboxylic acid metabolic process	4	AT1G36180;AT3G45140;AT5G44585;AT5G52920	11.895	3.2270691036914627	0.3362757461118117	1.0	200	253	200	1.0
CG	gain	GO:0032870	cellular response to hormone stimulus	6	AT1G71930;AT1G79380;AT2G25180;AT3G23150;AT5G10720;AT5G53060	16.36	3.6014441547801406	0.36674816625916873	1.0	200	253	200	1.0
CG	gain	GO:0033036	macromolecule localization	10	AT1G06490;AT1G24490;AT2G30290;AT2G48130;AT3G08530;AT3G10650;AT3G51310;AT3G56640;AT4G17140;AT5G05760	22.99	3.891002441530975	0.4349717268377556	1.0	200	253	200	1.0
CG	gain	GO:0033554	cellular response to stress	11	AT1G49980;AT1G53210;AT1G55180;AT1G66730;AT1G70460;AT1G79950;AT3G23150;AT3G59410;AT5G10720;AT5G19000;AT5G25250	31.155	5.216413998140864	0.3530733429626063	1.0	200	253	200	1.0
CG	gain	GO:0033993	response to lipid	10	AT1G44170;AT1G71930;AT1G79380;AT2G18960;AT2G39730;AT3G45140;AT3G46620;AT3G62030;AT5G37500;AT5G53060	26.475	4.787418406615401	0.37771482530689326	1.0	200	253	200	1.0
CG	gain	GO:0034220	monoatomic ion transmembrane transport	9	AT1G32450;AT1G53210;AT1G74770;AT2G18960;AT2G30070;AT3G42640;AT3G44900;AT3G63380;AT5G37500	14.79	3.7743741203012764	0.6085192697768763	0.9502487562189055	190	253	200	1.0
CG	gain	GO:0034654	nucleobase-containing compound biosynthetic process	16	AT1G21640;AT1G36180;AT1G49980;AT1G66730;AT1G73177;AT2G01280;AT2G19920;AT2G28760;AT2G40030;AT3G11964;AT3G16010;AT3G49500;AT5G39920;AT5G40870;AT5G53060;AT5G64200	35.225	5.267292947995203	0.45422285308729593	1.0	200	253	200	1.0
CG	gain	GO:0035556	intracellular signal transduction	5	AT1G28270;AT2G25180;AT3G23150;AT5G10720;AT5G58700	11.95	3.243069533636307	0.4184100418410042	0.9900497512437811	198	253	200	1.0
CG	gain	GO:0036211	protein modification process	21	AT1G23030;AT1G49230;AT1G50490;AT1G53490;AT1G65800;AT1G66040;AT1G73177;AT1G74770;AT2G38220;AT3G03510;AT3G46620;AT3G47020;AT3G59410;AT3G59700;AT3G62030;AT4G39370;AT5G19000;AT5G22030;AT5G58450;AT5G60280;AT5G67530	29.86	5.527241626706758	0.7032819825853985	0.9800995024875622	196	253	200	1.0
CG	gain	GO:0036293	response to decreased oxygen levels	3	AT1G23310;AT3G23150;AT5G25250	5.605	2.4205319663247566	0.535236396074933	0.9203980099502488	184	253	200	1.0
CG	gain	GO:0040007	growth	7	AT1G44120;AT1G55180;AT2G25630;AT2G34260;AT3G24240;AT3G56640;AT3G56930	17.155	3.9536027873320783	0.4080443019527834	1.0	200	253	200	1.0
CG	gain	GO:0040008	regulation of growth	8	AT1G28270;AT1G30755;AT2G25180;AT3G12280;AT3G24240;AT4G39110;AT5G44585;AT5G54310	9.26	2.9346890806352905	0.8639308855291576	0.7263681592039801	145	253	200	1.0
CG	gain	GO:0040029	epigenetic regulation of gene expression	3	AT1G66040;AT2G28290;AT5G49160	9.4	3.146426544510453	0.3191489361702127	0.9900497512437811	198	253	200	1.0
CG	gain	GO:0042221	response to chemical	33	AT1G19850;AT1G22770;AT1G27595;AT1G30755;AT1G32450;AT1G34170;AT1G35240;AT1G44170;AT1G49230;AT1G53210;AT1G66730;AT1G66950;AT1G71930;AT1G79380;AT2G18960;AT2G25180;AT2G39730;AT3G13380;AT3G17800;AT3G23150;AT3G45140;AT3G46620;AT3G59410;AT3G62030;AT3G62930;AT4G16890;AT4G32880;AT5G10720;AT5G19000;AT5G25250;AT5G37500;AT5G53060;AT5G64220	78.39	7.865615042703227	0.42097206276310756	1.0	200	253	200	1.0
CG	gain	GO:0042546	cell wall biogenesis	6	AT1G70630;AT4G17220;AT4G20140;AT4G28850;AT4G33330;AT5G05170	6.75	2.3081377775167584	0.8888888888888888	0.6915422885572139	138	253	200	1.0
CG	gain	GO:0042592	homeostatic process	7	AT1G12520;AT1G27595;AT1G32450;AT1G53210;AT1G74770;AT4G20140;AT5G40360	11.715	3.053485713082675	0.597524541186513	0.9601990049751243	192	253	200	1.0
CG	gain	GO:0042594	response to starvation	3	AT1G55180;AT1G70460;AT3G59410	6.395	2.2779321763388842	0.46911649726348714	0.9850746268656716	197	253	200	1.0
CG	gain	GO:0042742	defense response to bacterium	7	AT1G64790;AT1G79380;AT3G59700;AT4G16890;AT5G42950;AT5G44510;AT5G54310	12.06	3.2072418056641734	0.5804311774461028	0.9751243781094527	195	253	200	1.0
CG	gain	GO:0043094	metabolic compound salvage	4	AT1G23310;AT5G20980;AT5G40870;AT5G52840	2.005	1.3095705402917404	1.9950124688279303	0.13432835820895522	26	253	200	1.0
CG	gain	GO:0043170	macromolecule metabolic process	57	AT1G06490;AT1G23030;AT1G28110;AT1G32180;AT1G34360;AT1G49230;AT1G49980;AT1G50490;AT1G53490;AT1G65800;AT1G66040;AT1G66210;AT1G66730;AT1G71696;AT1G71930;AT1G72550;AT1G73177;AT1G74770;AT1G79950;AT2G01280;AT2G07690;AT2G19920;AT2G38220;AT2G40030;AT3G01180;AT3G03510;AT3G10650;AT3G10900;AT3G11964;AT3G16010;AT3G42550;AT3G46620;AT3G47020;AT3G49500;AT3G59100;AT3G59410;AT3G59700;AT3G62030;AT4G24280;AT4G28850;AT4G33330;AT4G39370;AT5G05170;AT5G07420;AT5G14950;AT5G19000;AT5G22030;AT5G23040;AT5G39920;AT5G49010;AT5G52850;AT5G53060;AT5G58450;AT5G60280;AT5G64200;AT5G66520;AT5G67530	130.34	9.35224037330078	0.43731778425655976	1.0	200	253	200	1.0
CG	gain	GO:0043207	response to external biotic stimulus	20	AT1G64790;AT1G66730;AT1G71930;AT1G79380;AT2G15480;AT2G15490;AT2G18660;AT2G40030;AT3G45140;AT3G49500;AT3G50470;AT3G59700;AT4G16890;AT4G24100;AT5G10720;AT5G42950;AT5G44510;AT5G44585;AT5G54310;AT5G60280	35.875	5.372092236736075	0.5574912891986062	1.0	200	253	200	1.0
CG	gain	GO:0043255	regulation of carbohydrate biosynthetic process	3	AT1G44120;AT5G40360;AT5G40870	1.775	1.297834735241741	1.6901408450704227	0.263681592039801	52	253	200	1.0
